;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
UF;COD_MUNICIPIO;NOME_MUNICIPIO;MRG;ZP;MODULO_FISCAL_ha;ZTM_IE 50/97;FMP_ha;AREAS_ESPECIAIS;;;;;;;;;;;;;
RN;2413904;TAIPU;016;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2414001;TANGARÁ;014;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2414100;TENENTE ANANIAS;006;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2414159;TENENTE LAURENTINO CRUZ;010;5;35;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2414209;TIBAU DO SUL;019;2;20;B3-6;4;L, S, ZM;;;;;;;;;;;;;
RN;2414308;TIMBAÚBA DOS BATISTAS;011;5;35;B3-6;4;S;;;;;;;;;;;;;
RN;2414407;TOUROS;016;5;60;B3-6;4;L, PA;;;;;;;;;;;;;
RN;2414456;TRIUNFO POTIGUAR;003;4;55;B3-6;4;S;;;;;;;;;;;;;
RN;2414506;UMARIZAL;007;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2414605;UPANEMA;003;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
RN;2414704;VÁRZEA;015;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2414753;VENHA-VER;005;4;45;B3-6;4;S;;;;;;;;;;;;;
RN;2414803;VERA CRUZ;015;3;35;B3-6;4;S, ZM;;;;;;;;;;;;;
RN;2414902;VIÇOSA;006;4;50;B3-6;4;S;;;;;;;;;;;;;
RN;2415008;VILA FLOR;019;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2500106;ÁGUA BRANCA;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2500205;AGUIAR;005;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2500304;ALAGOA GRANDE;015;2;30;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2500403;ALAGOA NOVA;015;2;16;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2500502;ALAGOINHA;016;2;35;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2500536;ALCANTIL;011;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2500577;ALGODÃO DE JANDAÍRA;012;3;18;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2500601;ALHANDRA;023;2;10;A3-3;3;S, PA, ZM;;;;;;;;;;;;;
PB;2500700;SÃO JOÃO DO RIO DO PEIXE;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2500734;AMPARO;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2500775;APARECIDA;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2500809;ARAÇAGI;016;2;35;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2500908;ARARA;012;2;30;B3-6;4;S;;;;;;;;;;;;;
PB;2501005;ARARUNA;013;3;40;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2501104;AREIA;015;2;25;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2501153;AREIA DE BARAÚNAS;004;4;60;B2-5;3;S;;;;;;;;;;;;;
PB;2501203;AREIAL;014;3;16;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2501302;AROEIRAS;019;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2501351;ASSUNÇÃO;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2501401;BAÍA DA TRAIÇÃO;020;2;16;B3-6;4;L, S, ZM;;;;;;;;;;;;;
PB;2501500;BANANEIRAS;015;2;25;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2501534;BARAÚNA;009;5;30;B3-6;4;S;;;;;;;;;;;;;
PB;2501575;BARRA DE SANTANA;011;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2501609;BARRA DE SANTA ROSA;012;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2501708;BARRA DE SÃO MIGUEL;011;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2501807;BAYEUX;022;2;12;A2-2;2;S, ZM;;;;;;;;;;;;;
PB;2501906;BELÉM;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2502003;BELÉM DO BREJO DO CRUZ;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2502052;BERNARDINO BATISTA;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2502102;BOA VENTURA;006;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2502151;BOA VISTA;017;3;12;A2-2;2;S, PA;;;;;;;;;;;;;
PB;2502201;BOM JESUS;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2502300;BOM SUCESSO;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2502409;BONITO DE SANTA FÉ;002;4;50;B3-6;4;S;;;;;;;;;;;;;
PB;2502508;BOQUEIRÃO;011;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2502607;IGARACY;005;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2502706;BORBOREMA;015;2;20;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2502805;BREJO DO CRUZ;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2502904;BREJO DOS SANTOS;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2503001;CAAPORÃ;023;2;10;A3-3;3;S, PA, ZM;;;;;;;;;;;;;
PB;2503100;CABACEIRAS;011;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2503209;CABEDELO;022;2;10;A2-2;2;L, S, ZM;;;;;;;;;;;;;
PB;2503308;CACHOEIRA DOS ÍNDIOS;002;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2503407;CACIMBA DE AREIA;004;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2503506;CACIMBA DE DENTRO;013;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2503555;CACIMBAS;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2503605;CAIÇARA;016;2;35;B3-6;4;S;;;;;;;;;;;;;
PB;2503704;CAJAZEIRAS;002;4;50;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2503753;CAJAZEIRINHAS;003;4;60;B2-5;3;S;;;;;;;;;;;;;
PB;2503803;CALDAS BRANDÃO;018;3;30;B3-6;4;S;;;;;;;;;;;;;
PB;2503902;CAMALAÚ;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2504009;CAMPINA GRANDE;017;3;12;A2-2;2;S, PA;;;;;;;;;;;;;
PB;2504033;CAPIM;020;2;10;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2504074;CARAÚBAS;011;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2504108;CARRAPATEIRA;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2504157;CASSERENGUE;013;3;16;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2504207;CATINGUEIRA;005;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2504306;CATOLÉ DO ROCHA;001;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2504355;CATURITÉ;011;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2504405;CONCEIÇÃO;006;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2504504;CONDADO;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2504603;CONDE;022;2;10;A2-2;2;L, S, PA, ZM;;;;;;;;;;;;;
PB;2504702;CONGO;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2504801;COREMAS;005;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2504850;COXIXOLA;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2504900;CRUZ DO ESPÍRITO SANTO;021;2;10;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2505006;CUBATI;009;5;28;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2505105;CUITÉ;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2505204;CUITEGI;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2505238;CUITÉ DE MAMANGUAPE;020;2;10;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2505279;CURRAL DE CIMA;020;2;10;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2505303;CURRAL VELHO;006;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2505352;DAMIÃO;012;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2505402;DESTERRO;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2505501;VISTA SERRANA;003;4;55;B2-5;3;S;;;;;;;;;;;;;
PB;2505600;DIAMANTE;006;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2505709;DONA INÊS;013;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2505808;DUAS ESTRADAS;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2505907;EMAS;005;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2506004;ESPERANÇA;014;3;12;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2506103;FAGUNDES;017;3;20;A2-2;2;S;;;;;;;;;;;;;
PB;2506202;FREI MARTINHO;009;5;30;B3-6;4;S;;;;;;;;;;;;;
PB;2506251;GADO BRAVO;019;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2506301;GUARABIRA;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2506400;GURINHÉM;018;2;35;B3-6;4;S;;;;;;;;;;;;;
PB;2506509;GURJÃO;011;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2506608;IBIARA;006;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2506707;IMACULADA;007;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2506806;INGÁ;018;2;40;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2506905;ITABAIANA;018;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2507002;ITAPORANGA;006;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2507101;ITAPOROROCA;020;2;16;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2507200;ITATUBA;018;2;35;B3-6;4;S;;;;;;;;;;;;;
PB;2507309;JACARAÚ;020;2;16;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2507408;JERICÓ;001;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2507507;JOÃO PESSOA;022;2;7;A2-2;2;L, S, C, ZM;;;;;;;;;;;;;
PB;2507606;JUAREZ TÁVORA;018;2;35;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2507705;JUAZEIRINHO;009;5;30;B3-6;4;S;;;;;;;;;;;;;
PB;2507804;JUNCO DO SERIDÓ;008;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2507903;JURIPIRANGA;021;3;30;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2508000;JURU;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2508109;LAGOA;001;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2508208;LAGOA DE DENTRO;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2508307;LAGOA SECA;017;3;12;A2-2;2;S;;;;;;;;;;;;;
PB;2508406;LASTRO;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2508505;LIVRAMENTO;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2508554;LOGRADOURO;016;2;35;B3-6;4;S;;;;;;;;;;;;;
PB;2508604;LUCENA;022;2;10;A2-2;2;L, S, PA, ZM;;;;;;;;;;;;;
PB;2508703;MÃE D'ÁGUA;004;4;40;B2-5;3;S;;;;;;;;;;;;;
PB;2508802;MALTA;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2508901;MAMANGUAPE;020;2;10;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2509008;MANAÍRA;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2509057;MARCAÇÃO;020;2;16;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2509107;MARI;021;3;30;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2509156;MARIZÓPOLIS;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2509206;MASSARANDUBA;017;3;12;A2-2;2;S, PA;;;;;;;;;;;;;
PB;2509305;MATARACA;020;2;10;B3-6;4;L, S, ZM;;;;;;;;;;;;;
PB;2509339;MATINHAS;015;2;16;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2509370;MATO GROSSO;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2509396;MATURÉIA;007;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2509404;MOGEIRO;018;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2509503;MONTADAS;014;3;12;B3-6;4;S;;;;;;;;;;;;;
PB;2509602;MONTE HOREBE;002;4;50;B3-6;4;S;;;;;;;;;;;;;
PB;2509701;MONTEIRO;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2509800;MULUNGU;016;2;35;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2509909;NATUBA;019;5;35;B3-6;4;S;;;;;;;;;;;;;
PB;2510006;NAZAREZINHO;003;4;55;B2-5;3;S;;;;;;;;;;;;;
PB;2510105;NOVA FLORESTA;012;3;30;B3-6;4;S;;;;;;;;;;;;;
PB;2510204;NOVA OLINDA;005;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2510303;NOVA PALMEIRA;009;5;30;B3-6;4;S;;;;;;;;;;;;;
PB;2510402;OLHO D'ÁGUA;005;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2510501;OLIVEDOS;012;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2510600;OURO VELHO;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2510659;PARARI;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2510709;PASSAGEM;004;4;60;B2-5;3;S;;;;;;;;;;;;;
PB;2510808;PATOS;004;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2510907;PAULISTA;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2511004;PEDRA BRANCA;006;4;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2511103;PEDRA LAVRADA;009;5;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2511202;PEDRAS DE FOGO;023;2;10;A3-3;3;S, PA, ZM;;;;;;;;;;;;;
PB;2511301;PIANCÓ;005;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2511400;PICUÍ;009;5;30;B3-6;4;S;;;;;;;;;;;;;
PB;2511509;PILAR;021;3;30;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2511608;PILÕES;015;2;25;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2511707;PILÕEZINHOS;016;2;24;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2511806;PIRPIRITUBA;016;2;25;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2511905;PITIMBU;023;2;10;A3-3;3;L, S, PA, ZM;;;;;;;;;;;;;
PB;2512002;POCINHOS;012;3;14;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2512036;POÇO DANTAS;002;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2512077;POÇO DE JOSÉ DE MOURA;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2512101;POMBAL;003;4;60;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2512200;PRATA;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2512309;PRINCESA ISABEL;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2512408;PUXINANÃ;017;3;16;A2-2;2;S;;;;;;;;;;;;;
PB;2512507;QUEIMADAS;017;3;20;A2-2;2;S;;;;;;;;;;;;;
PB;2512606;QUIXABA;004;4;55;B2-5;3;S;;;;;;;;;;;;;
PB;2512705;REMÍGIO;012;3;18;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2512721;PEDRO RÉGIS;020;2;16;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2512747;RIACHÃO;013;3;40;B3-6;4;S;;;;;;;;;;;;;
PB;2512754;RIACHÃO DO BACAMARTE;018;2;40;B3-6;4;S;;;;;;;;;;;;;
PB;2512762;RIACHÃO DO POÇO;021;3;30;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2512788;RIACHO DE SANTO ANTÔNIO;011;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2512804;RIACHO DOS CAVALOS;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2512903;RIO TINTO;020;2;16;B3-6;4;L, S, PA, ZM;;;;;;;;;;;;;
PB;2513000;SALGADINHO;008;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2513109;SALGADO DE SÃO FÉLIX;018;3;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2513158;SANTA CECÍLIA;019;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2513208;SANTA CRUZ;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2513307;SANTA HELENA;002;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2513356;SANTA INÊS;006;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2513406;SANTA LUZIA;008;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2513505;SANTANA DE MANGUEIRA;006;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2513604;SANTANA DOS GARROTES;005;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2513653;SANTARÉM;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2513703;SANTA RITA;022;2;10;A2-2;2;S, PA, ZM;;;;;;;;;;;;;
PB;2513802;SANTA TERESINHA;004;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2513851;SANTO ANDRÉ;011;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2513901;SÃO BENTO;001;4;35;B3-6;4;S;;;;;;;;;;;;;
PB;2513927;SÃO BENTINHO;003;4;60;B2-5;3;S;;;;;;;;;;;;;
PB;2513943;SÃO DOMINGOS DO CARIRI;011;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2513968;SÃO DOMINGOS DE POMBAL;003;4;60;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2513984;SÃO FRANCISCO;003;4;55;B2-5;3;S;;;;;;;;;;;;;
PB;2514008;SÃO JOÃO DO CARIRI;011;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2514107;SÃO JOÃO DO TIGRE;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2514206;SÃO JOSÉ DA LAGOA TAPADA;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2514305;SÃO JOSÉ DE CAIANA;006;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2514404;SÃO JOSÉ DE ESPINHARAS;004;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2514453;SÃO JOSÉ DOS RAMOS;021;3;30;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2514503;SÃO JOSÉ DE PIRANHAS;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2514552;SÃO JOSÉ DE PRINCESA;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2514602;SÃO JOSÉ DO BONFIM;004;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2514651;SÃO JOSÉ DO BREJO DO CRUZ;001;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2514701;SÃO JOSÉ DO SABUGI;008;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2514800;SÃO JOSÉ DOS CORDEIROS;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2514909;SÃO MAMEDE;008;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2515005;SÃO MIGUEL DE TAIPU;021;3;30;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2515104;SÃO SEBASTIÃO DE LAGOA DE ROÇA;014;2;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2515203;SÃO SEBASTIÃO DO UMBUZEIRO;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2515302;SAPÉ;021;3;30;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2515401;SERIDÓ;009;5;30;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2515500;SERRA BRANCA;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PB;2515609;SERRA DA RAIZ;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2515708;SERRA GRANDE;006;4;60;B3-6;4;S;;;;;;;;;;;;;
PB;2515807;SERRA REDONDA;017;2;35;A2-2;2;S;;;;;;;;;;;;;
PB;2515906;SERRARIA;015;2;30;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PB;2515930;SERTÃOZINHO;016;2;35;B3-6;4;S, ZM;;;;;;;;;;;;;
PB;2515971;SOBRADO;021;3;30;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PB;2516003;SOLÂNEA;013;3;16;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516102;SOLEDADE;012;5;60;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516151;SOSSEGO;012;3;35;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516201;SOUSA;003;4;55;B2-5;3;S, PA;;;;;;;;;;;;;
PB;2516300;SUMÉ;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516409;CAMPO DE SANTANA;013;3;40;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516508;TAPEROÁ;010;5;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516607;TAVARES;007;4;40;B3-6;4;S;;;;;;;;;;;;;
PB;2516706;TEIXEIRA;007;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2516755;TENÓRIO;009;5;30;B3-6;4;S;;;;;;;;;;;;;
PB;2516805;TRIUNFO;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2516904;UIRAÚNA;002;4;55;B3-6;4;S;;;;;;;;;;;;;
PB;2517001;UMBUZEIRO;019;5;60;B3-6;4;S;;;;;;;;;;;;;
PB;2517100;VÁRZEA;008;4;55;B3-6;4;S, PA;;;;;;;;;;;;;
PB;2517209;VIEIRÓPOLIS;003;4;55;B2-5;3;S;;;;;;;;;;;;;
PB;2517407;ZABELÊ;010;5;55;B3-6;4;S;;;;;;;;;;;;;
PE;2600054;ABREU E LIMA;017;2;7;A1-1;2;M, PA, ZM;;;;;;;;;;;;;
PE;2600104;AFOGADOS DA INGAZEIRA;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2600203;AFRÂNIO;005;4;55;A2-2;2;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2600302;AGRESTINA;012;3;35;B3-6;4;S;;;;;;;;;;;;;
PE;2600401;ÁGUA PRETA;015;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2600500;ÁGUAS BELAS;007;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2600609;ALAGOINHA;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2600708;ALIANÇA;013;2;14;A2-2;2;S, ZM, PA;;;;;;;;;;;;;
PE;2600807;ALTINHO;012;3;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2600906;AMARAJI;015;2;14;B3-6;4;PA, ZM;;;;;;;;;;;;;
PE;2601003;ANGELIM;011;3;40;A2-2;2;S;;;;;;;;;;;;;
PE;2601052;ARACOIABA;016;2;14;A2-2;2;M, ZM;;;;;;;;;;;;;
PE;2601102;ARARIPINA;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2601201;ARCOVERDE;004;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2601300;BARRA DE GUABIRABA;012;3;30;B3-6;4;S, ZM, PA;;;;;;;;;;;;;
PE;2601409;BARREIROS;015;2;14;B3-6;4;L, ZM, PA;;;;;;;;;;;;;
PE;2601508;BELÉM DE MARIA;015;2;16;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PE;2601607;BELÉM DE SÃO FRANCISCO;006;4;55;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2601706;BELO JARDIM;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2601805;BETÂNIA;004;4;65;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2601904;BEZERROS;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2602001;BODOCÓ;001;4;70;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
PE;2602100;BOM CONSELHO;011;3;40;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2602209;BOM JARDIM;010;3;22;A3-3;3;S, PA;;;;;;;;;;;;;
PE;2602308;BONITO;012;3;28;B3-6;4;S, PA, ZM;;;;;;;;;;;;;
PE;2602407;BREJÃO;011;3;40;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2602506;BREJINHO;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2602605;BREJO DA MADRE DE DEUS;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2602704;BUENOS AIRES;013;2;14;A2-2;2;S, ZM, PA;;;;;;;;;;;;;
PE;2602803;BUÍQUE;007;4;35;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2602902;CABO DE SANTO AGOSTINHO;018;2;7;A2-2;2;L, M, PA, ZM;;;;;;;;;;;;;
PE;2603009;CABROBÓ;005;4;55;A2-2;2;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2603108;CACHOEIRINHA;008;3;26;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2603207;CAETÉS;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2603306;CALÇADO;011;3;35;A2-2;2;S;;;;;;;;;;;;;
PE;2603405;CALUMBI;003;4;40;B3-6;4;S;;;;;;;;;;;;;
PE;2603454;CAMARAGIBE;017;2;7;A1-1;2;M, ZM, PA;;;;;;;;;;;;;
PE;2603504;CAMOCIM DE SÃO FÉLIX;012;3;30;B3-6;4;S;;;;;;;;;;;;;
PE;2603603;CAMUTANGA;013;2;14;A2-2;2;S, PA, ZM;;;;;;;;;;;;;
PE;2603702;CANHOTINHO;011;3;35;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2603801;CAPOEIRAS;008;3;26;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2603900;CARNAÍBA;003;4;40;B3-6;4;S, PA;;;;;;;;;;;;;
PE;2603926;CARNAUBEIRAS DA PENHA;006;4;55;B3-6;4;S, PA;SR-29MSF;;;;;;;;;;;;
PE;2604007;CARPINA;013;2;14;A2-2;2;S, ZM;;;;;;;;;;;;;
PE;2604106;CARUARU;008;3;20;A2-2;2;S, PA;;;;;;;;;;;;;
PE;2604155;CASINHAS;009;3;26;B3-6;4;S;;;;;;;;;;;;;
PE;2604205;CATENDE;015;2;14;B3-6;4;ZM, PA;;;;;;;;;;;;;
PE;2604304;CEDRO;002;4;65;B3-6;4;S;SR-29MSF;;;;;;;;;;;;
